"Pedido_ID";"Cliente_ID";"Vendedor_ID";"Data_Venda";"Meta_ID";"% Frete";"Cancelado";"Data_Remessa";"Periodo"
11606;333;"O7";"2019-02-27";"O7|43497";3.0;0;"2019-03-06";"2019-02-01"
11607;206;"O8";"2019-02-27";"O8|43497";2.5;0;"2019-03-02";"2019-02-01"
11608;167;"O11";"2019-02-27";"O11|43497";1.5;0;"2019-03-03";"2019-02-01"
11609;471;"O5";"2019-02-27";"O5|43497";3.7;0;"2019-03-03";"2019-02-01"
11610;196;"O6";"2019-02-28";"O6|43497";2.6;0;"2019-03-05";"2019-02-01"
11611;93;"O2";"2019-03-02";"O2|43525";3.3;0;"2019-03-05";"2019-03-01"
11612;120;"O11";"2019-03-02";"O11|43525";3.1;0;"2019-03-08";"2019-03-01"
11613;372;"O4";"2019-03-02";"O4|43525";2.9;0;"2019-03-05";"2019-03-01"
11614;155;"O11";"2019-03-02";"O11|43525";3.1;1;;"2019-03-01"
11615;206;"O14";"2019-03-03";"O14|43525";2.5;0;"2019-03-08";"2019-03-01"
11616;227;"O14";"2019-03-03";"O14|43525";3.1;0;"2019-03-05";"2019-03-01"
11617;221;"O14";"2019-03-03";"O14|43525";3.7;0;"2019-03-10";"2019-03-01"
11618;502;"O14";"2019-03-03";"O14|43525";3.9;0;"2019-03-07";"2019-03-01"
11619;435;"O14";"2019-03-03";"O14|43525";3.1;0;"2019-03-06";"2019-03-01"
11620;419;"O14";"2019-03-03";"O14|43525";2.3;1;;"2019-03-01"
11621;509;"O14";"2019-03-03";"O14|43525";3.7;0;"2019-04-04";"2019-03-01"
11622;282;"O14";"2019-03-03";"O14|43525";2.8;0;"2019-03-29";"2019-03-01"
11623;202;"O14";"2019-03-03";"O14|43525";4.4;0;"2019-03-06";"2019-03-01"
11624;407;"O14";"2019-03-03";"O14|43525";3.1;0;"2019-03-10";"2019-03-01"
11625;84;"O14";"2019-03-03";"O14|43525";4.0;0;"2019-03-06";"2019-03-01"
11626;206;"O14";"2019-03-03";"O14|43525";2.5;0;"2019-03-09";"2019-03-01"
11627;262;"O8";"2019-03-04";"O8|43525";4.0;0;"2019-03-10";"2019-03-01"
11628;189;"O10";"2019-03-04";"O10|43525";2.4;0;"2019-03-21";"2019-03-01"
11629;202;"O10";"2019-03-04";"O10|43525";4.4;0;"2019-03-10";"2019-03-01"
11630;12;"O11";"2019-03-05";"O11|43525";3.2;0;"2019-03-10";"2019-03-01"
11631;89;"O1";"2019-03-05";"O1|43525";3.6;0;"2019-03-07";"2019-03-01"
11632;114;"O12";"2019-03-05";"O12|43525";3.0;0;"2019-03-10";"2019-03-01"
11633;521;"O11";"2019-03-05";"O11|43525";2.8;0;"2019-03-08";"2019-03-01"
11634;137;"O11";"2019-03-05";"O11|43525";3.7;0;"2019-04-03";"2019-03-01"
11635;114;"O13";"2019-03-06";"O13|43525";3.0;0;"2019-03-09";"2019-03-01"
11636;257;"O6";"2019-03-06";"O6|43525";3.1;0;"2019-03-12";"2019-03-01"
11637;105;"O2";"2019-03-07";"O2|43525";2.8;0;"2019-03-13";"2019-03-01"
11638;203;"O5";"2019-03-07";"O5|43525";2.4;0;"2019-03-13";"2019-03-01"
11639;32;"O1";"2019-03-08";"O1|43525";3.1;0;"2019-03-10";"2019-03-01"
11640;520;"O8";"2019-03-08";"O8|43525";3.0;0;"2019-03-13";"2019-03-01"
11641;100;"O9";"2019-03-08";"O9|43525";4.4;0;"2019-03-12";"2019-03-01"
11642;74;"O9";"2019-03-08";"O9|43525";3.0;0;"2019-03-12";"2019-03-01"
11643;147;"O4";"2019-03-08";"O4|43525";2.9;0;"2019-03-14";"2019-03-01"
11644;36;"O4";"2019-03-08";"O4|43525";3.9;0;"2019-03-13";"2019-03-01"
11645;178;"O4";"2019-03-08";"O4|43525";2.2;1;;"2019-03-01"
11646;178;"O4";"2019-03-08";"O4|43525";2.2;0;"2019-04-13";"2019-03-01"
11647;36;"O14";"2019-03-10";"O14|43525";3.9;0;"2019-03-16";"2019-03-01"
11648;90;"O3";"2019-03-10";"O3|43525";3.6;0;"2019-03-12";"2019-03-01"
11649;91;"O3";"2019-03-10";"O3|43525";2.2;0;"2019-03-12";"2019-03-01"
11650;94;"O14";"2019-03-10";"O14|43525";4.2;0;"2019-03-16";"2019-03-01"
11651;327;"O4";"2019-03-11";"O4|43525";3.7;0;"2019-03-18";"2019-03-01"
11652;314;"O7";"2019-03-12";"O7|43525";3.9;0;"2019-03-14";"2019-03-01"
11653;473;"O8";"2019-03-12";"O8|43525";3.7;0;"2019-03-17";"2019-03-01"
11654;170;"O11";"2019-03-12";"O11|43525";1.5;0;"2019-04-15";"2019-03-01"
11655;505;"O11";"2019-03-13";"O11|43525";3.9;1;;"2019-03-01"
11656;160;"O11";"2019-03-13";"O11|43525";3.7;0;"2019-03-19";"2019-03-01"
11657;17;"O3";"2019-03-14";"O3|43525";3.8;1;;"2019-03-01"
11658;25;"O3";"2019-03-14";"O3|43525";4.6;0;"2019-03-20";"2019-03-01"
11659;121;"O2";"2019-03-14";"O2|43525";1.5;0;"2019-03-16";"2019-03-01"
11660;447;"O5";"2019-03-14";"O5|43525";3.8;0;"2019-03-21";"2019-03-01"
11661;399;"O13";"2019-03-15";"O13|43525";3.7;0;"2019-03-18";"2019-03-01"
11662;190;"O5";"2019-03-16";"O5|43525";2.4;0;"2019-03-23";"2019-03-01"
11663;216;"O2";"2019-03-17";"O2|43525";4.5;0;"2019-03-20";"2019-03-01"
11664;104;"O11";"2019-03-17";"O11|43525";3.1;0;"2019-03-20";"2019-03-01"
11665;440;"O1";"2019-03-18";"O1|43525";3.0;1;;"2019-03-01"
11666;498;"O1";"2019-03-18";"O1|43525";3.9;0;"2019-03-25";"2019-03-01"
11667;447;"O9";"2019-03-18";"O9|43525";3.8;0;"2019-03-21";"2019-03-01"
11668;191;"O10";"2019-03-18";"O10|43525";2.4;0;"2019-03-22";"2019-03-01"
11669;280;"O5";"2019-03-19";"O5|43525";3.9;1;;"2019-03-01"
11670;26;"O3";"2019-03-20";"O3|43525";3.9;0;"2019-03-26";"2019-03-01"
11671;38;"O3";"2019-03-20";"O3|43525";3.8;0;"2019-03-26";"2019-03-01"
11672;443;"O12";"2019-03-20";"O12|43525";3.7;0;"2019-03-26";"2019-03-01"
11673;197;"O6";"2019-03-21";"O6|43525";2.6;0;"2019-03-28";"2019-03-01"
11674;107;"O11";"2019-03-22";"O11|43525";3.2;0;"2019-03-25";"2019-03-01"
11675;222;"O7";"2019-03-22";"O7|43525";2.9;0;"2019-03-27";"2019-03-01"
11676;154;"O11";"2019-03-22";"O11|43525";3.2;0;"2019-03-25";"2019-03-01"
11677;163;"O11";"2019-03-22";"O11|43525";2.8;0;"2019-04-25";"2019-03-01"
11678;178;"O7";"2019-03-22";"O7|43525";2.2;0;"2019-03-27";"2019-03-01"
11679;2;"O14";"2019-03-23";"O14|43525";3.7;0;"2019-03-29";"2019-03-01"
11680;214;"O14";"2019-03-23";"O14|43525";2.3;0;"2019-04-13";"2019-03-01"
11681;116;"O2";"2019-03-23";"O2|43525";3.5;0;"2019-03-27";"2019-03-01"
11682;78;"O8";"2019-03-24";"O8|43525";4.4;0;"2019-03-28";"2019-03-01"
11683;132;"O11";"2019-03-24";"O11|43525";3.0;0;"2019-03-26";"2019-03-01"
11684;517;"O11";"2019-03-24";"O11|43525";4.2;0;"2019-03-31";"2019-03-01"
11685;214;"O4";"2019-03-26";"O4|43525";2.3;0;"2019-03-29";"2019-03-01"
11686;214;"O4";"2019-03-26";"O4|43525";2.3;0;"2019-04-01";"2019-03-01"
11687;191;"O5";"2019-03-26";"O5|43525";2.4;1;;"2019-03-01"
11688;201;"O6";"2019-03-26";"O6|43525";2.4;0;"2019-03-30";"2019-03-01"
11689;115;"O12";"2019-03-27";"O12|43525";3.5;0;"2019-04-03";"2019-03-01"
11690;207;"O5";"2019-03-27";"O5|43525";3.7;0;"2019-04-01";"2019-03-01"
11691;209;"O5";"2019-03-27";"O5|43525";4.0;0;"2019-04-03";"2019-03-01"
11692;508;"O14";"2019-03-28";"O14|43525";3.7;0;"2019-04-04";"2019-03-01"
11693;37;"O14";"2019-03-28";"O14|43525";3.7;0;"2019-04-25";"2019-03-01"
11694;113;"O13";"2019-03-28";"O13|43525";3.0;0;"2019-04-03";"2019-03-01"
11695;120;"O11";"2019-03-29";"O11|43525";3.1;0;"2019-03-31";"2019-03-01"
11696;155;"O11";"2019-03-29";"O11|43525";3.1;0;"2019-05-01";"2019-03-01"
11697;148;"O4";"2019-03-30";"O4|43525";3.3;0;"2019-04-05";"2019-03-01"
11698;508;"O2";"2019-03-31";"O2|43525";3.7;1;;"2019-03-01"
11699;294;"O5";"2019-04-01";"O5|43556";2.8;0;"2019-04-05";"2019-04-01"
11700;59;"O3";"2019-04-02";"O3|43556";4.0;0;"2019-04-09";"2019-04-01"
11701;71;"O1";"2019-04-02";"O1|43556";2.7;1;;"2019-04-01"
11702;423;"O3";"2019-04-02";"O3|43556";2.4;0;"2019-04-08";"2019-04-01"
11703;20;"O9";"2019-04-02";"O9|43556";4.4;0;"2019-04-04";"2019-04-01"
11704;100;"O9";"2019-04-02";"O9|43556";4.4;1;;"2019-04-01"
11705;472;"O10";"2019-04-02";"O10|43556";4.5;0;"2019-04-12";"2019-04-01"
11706;192;"O5";"2019-04-02";"O5|43556";2.4;0;"2019-04-04";"2019-04-01"
11707;397;"O6";"2019-04-03";"O6|43556";4.0;1;;"2019-04-01"
11708;64;"O12";"2019-04-04";"O12|43556";3.9;0;"2019-04-09";"2019-04-01"
11709;397;"O7";"2019-04-04";"O7|43556";4.0;0;"2019-04-08";"2019-04-01"
11710;513;"O12";"2019-04-04";"O12|43556";3.7;0;"2019-04-07";"2019-04-01"
11711;182;"O11";"2019-04-04";"O11|43556";2.8;0;"2019-04-08";"2019-04-01"
11712;2;"O14";"2019-04-06";"O14|43556";3.7;0;"2019-04-10";"2019-04-01"
11713;66;"O14";"2019-04-06";"O14|43556";3.1;0;"2019-04-11";"2019-04-01"
11714;198;"O6";"2019-04-06";"O6|43556";3.8;0;"2019-04-13";"2019-04-01"
11715;171;"O9";"2019-04-07";"O9|43556";4.0;0;"2019-04-12";"2019-04-01"
11716;444;"O9";"2019-04-07";"O9|43556";3.7;0;"2019-04-14";"2019-04-01"
11717;83;"O8";"2019-04-08";"O8|43556";4.1;0;"2019-04-11";"2019-04-01"
11718;375;"O2";"2019-04-09";"O2|43556";3.1;0;"2019-04-15";"2019-04-01"
11719;170;"O11";"2019-04-09";"O11|43556";1.5;1;;"2019-04-01"
11720;446;"O13";"2019-04-10";"O13|43556";3.9;0;"2019-04-14";"2019-04-01"
11721;201;"O10";"2019-04-10";"O10|43556";2.4;0;"2019-04-12";"2019-04-01"
11722;90;"O3";"2019-04-11";"O3|43556";3.6;0;"2019-04-13";"2019-04-01"
11723;91;"O3";"2019-04-11";"O3|43556";2.2;0;"2019-04-25";"2019-04-01"
11724;211;"O9";"2019-04-11";"O9|43556";3.2;0;"2019-05-12";"2019-04-01"
11725;491;"O5";"2019-04-11";"O5|43556";2.4;0;"2019-04-13";"2019-04-01"
11726;507;"O4";"2019-04-13";"O4|43556";3.9;0;"2019-04-15";"2019-04-01"
11727;135;"O11";"2019-04-14";"O11|43556";3.1;0;"2019-04-17";"2019-04-01"
11728;180;"O11";"2019-04-14";"O11|43556";2.2;0;"2019-04-20";"2019-04-01"
11729;159;"O5";"2019-04-15";"O5|43556";4.6;0;"2019-04-20";"2019-04-01"
11730;109;"O12";"2019-04-16";"O12|43556";3.9;0;"2019-04-20";"2019-04-01"
11731;172;"O9";"2019-04-16";"O9|43556";4.0;0;"2019-04-23";"2019-04-01"
11732;243;"O9";"2019-04-16";"O9|43556";4.0;0;"2019-04-18";"2019-04-01"
11733;218;"O1";"2019-04-17";"O1|43556";3.0;0;"2019-04-19";"2019-04-01"
11734;148;"O7";"2019-04-18";"O7|43556";3.3;0;"2019-04-21";"2019-04-01"
11735;150;"O2";"2019-04-18";"O2|43556";3.3;0;"2019-05-04";"2019-04-01"
11736;171;"O10";"2019-04-19";"O10|43556";4.0;1;;"2019-04-01"
11737;80;"O10";"2019-04-19";"O10|43556";3.5;0;"2019-04-21";"2019-04-01"
11738;462;"O14";"2019-04-20";"O14|43556";3.1;0;"2019-04-27";"2019-04-01"
11739;229;"O14";"2019-04-20";"O14|43556";2.6;0;"2019-04-25";"2019-04-01"
11740;488;"O14";"2019-04-20";"O14|43556";2.4;1;;"2019-04-01"
11741;519;"O14";"2019-04-20";"O14|43556";3.0;0;"2019-04-27";"2019-04-01"
11742;444;"O14";"2019-04-20";"O14|43556";3.7;0;"2019-04-25";"2019-04-01"
11743;13;"O14";"2019-04-20";"O14|43556";3.2;0;"2019-04-26";"2019-04-01"
11744;147;"O14";"2019-04-20";"O14|43556";2.9;0;"2019-04-22";"2019-04-01"
11745;454;"O14";"2019-04-20";"O14|43556";3.0;0;"2019-04-26";"2019-04-01"
11746;75;"O1";"2019-04-20";"O1|43556";3.2;0;"2019-04-24";"2019-04-01"
11747;199;"O6";"2019-04-20";"O6|43556";3.8;0;"2019-04-27";"2019-04-01"
11748;15;"O5";"2019-04-21";"O5|43556";2.4;0;"2019-04-26";"2019-04-01"
11749;115;"O12";"2019-04-21";"O12|43556";3.5;0;"2019-04-25";"2019-04-01"
11750;352;"O7";"2019-04-21";"O7|43556";3.0;0;"2019-05-22";"2019-04-01"
11751;373;"O7";"2019-04-21";"O7|43556";4.3;0;"2019-04-23";"2019-04-01"
11752;441;"O3";"2019-04-22";"O3|43556";3.1;0;"2019-04-28";"2019-04-01"
11753;73;"O3";"2019-04-22";"O3|43556";2.2;0;"2019-04-27";"2019-04-01"
11754;370;"O8";"2019-04-22";"O8|43556";2.5;0;"2019-05-09";"2019-04-01"
11755;67;"O11";"2019-04-23";"O11|43556";3.2;0;"2019-04-29";"2019-04-01"
11756;114;"O13";"2019-04-23";"O13|43556";3.0;0;"2019-04-28";"2019-04-01"
11757;114;"O13";"2019-04-23";"O13|43556";3.0;0;"2019-04-30";"2019-04-01"
11758;385;"O11";"2019-04-23";"O11|43556";3.0;0;"2019-05-26";"2019-04-01"
11759;138;"O11";"2019-04-23";"O11|43556";3.7;0;"2019-04-28";"2019-04-01"
11760;159;"O11";"2019-04-23";"O11|43556";4.6;0;"2019-04-28";"2019-04-01"
11761;150;"O4";"2019-04-25";"O4|43556";3.3;0;"2019-04-29";"2019-04-01"
11762;436;"O5";"2019-04-26";"O5|43556";3.1;0;"2019-04-28";"2019-04-01"
11763;476;"O5";"2019-04-26";"O5|43556";2.5;0;"2019-05-03";"2019-04-01"
11764;147;"O2";"2019-04-27";"O2|43556";2.9;1;;"2019-04-01"
11765;178;"O2";"2019-04-27";"O2|43556";2.2;0;"2019-05-01";"2019-04-01"
11766;17;"O3";"2019-04-29";"O3|43556";3.8;0;"2019-05-04";"2019-04-01"
11767;25;"O3";"2019-04-29";"O3|43556";4.6;1;;"2019-04-01"
11768;213;"O9";"2019-04-29";"O9|43556";4.6;0;"2019-05-03";"2019-04-01"
11769;422;"O5";"2019-04-29";"O5|43556";3.1;0;"2019-05-01";"2019-04-01"
11770;78;"O8";"2019-04-30";"O8|43556";4.4;0;"2019-05-06";"2019-04-01"
11771;402;"O5";"2019-04-30";"O5|43556";3.8;1;;"2019-04-01"
11772;2;"O14";"2019-05-01";"O14|43586";3.7;0;"2019-05-04";"2019-05-01"
11773;211;"O14";"2019-05-01";"O14|43586";3.2;0;"2019-05-07";"2019-05-01"
11774;259;"O4";"2019-05-01";"O4|43586";3.3;0;"2019-05-05";"2019-05-01"
11775;126;"O6";"2019-05-02";"O6|43586";3.7;0;"2019-05-09";"2019-05-01"
11776;222;"O10";"2019-05-02";"O10|43586";2.4;1;;"2019-05-01"
11777;206;"O10";"2019-05-02";"O10|43586";2.5;0;"2019-05-08";"2019-05-01"
11778;516;"O10";"2019-05-02";"O10|43586";4.2;0;"2019-05-04";"2019-05-01"
11779;518;"O10";"2019-05-02";"O10|43586";4.2;0;"2019-05-08";"2019-05-01"
11780;29;"O10";"2019-05-02";"O10|43586";3.1;0;"2019-05-23";"2019-05-01"
11781;189;"O10";"2019-05-02";"O10|43586";2.4;0;"2019-05-08";"2019-05-01"
11782;64;"O12";"2019-05-03";"O12|43586";3.9;0;"2019-05-06";"2019-05-01"
11783;165;"O12";"2019-05-03";"O12|43586";2.7;0;"2019-05-08";"2019-05-01"
11784;68;"O7";"2019-05-05";"O7|43586";2.8;1;;"2019-05-01"
11785;411;"O1";"2019-05-05";"O1|43586";4.4;0;"2019-05-12";"2019-05-01"
11786;218;"O11";"2019-05-05";"O11|43586";3.0;1;;"2019-05-01"
11787;504;"O13";"2019-05-05";"O13|43586";3.9;0;"2019-05-07";"2019-05-01"
11788;178;"O11";"2019-05-05";"O11|43586";2.2;0;"2019-05-08";"2019-05-01"
11789;347;"O5";"2019-05-06";"O5|43586";3.0;0;"2019-05-15";"2019-05-01"
11790;368;"O3";"2019-05-07";"O3|43586";3.9;0;"2019-05-22";"2019-05-01"
11791;452;"O3";"2019-05-07";"O3|43586";3.0;0;"2019-06-02";"2019-05-01"
11792;163;"O11";"2019-05-08";"O11|43586";2.8;0;"2019-05-11";"2019-05-01"
11793;176;"O11";"2019-05-08";"O11|43586";3.3;1;;"2019-05-01"
11794;510;"O8";"2019-05-09";"O8|43586";3.7;0;"2019-05-13";"2019-05-01"
11795;177;"O11";"2019-05-09";"O11|43586";3.3;0;"2019-05-11";"2019-05-01"
11796;214;"O5";"2019-05-10";"O5|43586";2.3;1;;"2019-05-01"
11797;151;"O9";"2019-05-10";"O9|43586";4.4;0;"2019-05-17";"2019-05-01"
11798;158;"O2";"2019-05-10";"O2|43586";3.4;0;"2019-05-14";"2019-05-01"
11799;161;"O11";"2019-05-11";"O11|43586";2.4;0;"2019-05-15";"2019-05-01"
11800;93;"O4";"2019-05-12";"O4|43586";3.3;0;"2019-06-06";"2019-05-01"
11801;506;"O8";"2019-05-12";"O8|43586";2.4;0;"2019-05-16";"2019-05-01"
11802;507;"O14";"2019-05-14";"O14|43586";3.9;0;"2019-05-21";"2019-05-01"
11803;162;"O14";"2019-05-14";"O14|43586";2.4;0;"2019-05-18";"2019-05-01"
11804;455;"O14";"2019-05-14";"O14|43586";3.3;0;"2019-05-21";"2019-05-01"
11805;510;"O14";"2019-05-14";"O14|43586";3.7;0;"2019-05-21";"2019-05-01"
11806;408;"O14";"2019-05-14";"O14|43586";3.1;0;"2019-05-18";"2019-05-01"
11807;117;"O14";"2019-05-14";"O14|43586";4.4;0;"2019-05-18";"2019-05-01"
11808;153;"O14";"2019-05-14";"O14|43586";2.8;0;"2019-05-18";"2019-05-01"
11809;346;"O14";"2019-05-14";"O14|43586";3.1;1;;"2019-05-01"
11810;389;"O14";"2019-05-14";"O14|43586";3.2;0;"2019-05-21";"2019-05-01"
11811;87;"O14";"2019-05-14";"O14|43586";3.0;0;"2019-05-20";"2019-05-01"
11812;223;"O14";"2019-05-14";"O14|43586";3.4;0;"2019-05-16";"2019-05-01"
11813;518;"O14";"2019-05-14";"O14|43586";4.2;0;"2019-05-20";"2019-05-01"
11814;216;"O1";"2019-05-14";"O1|43586";4.5;0;"2019-05-19";"2019-05-01"
11815;510;"O6";"2019-05-14";"O6|43586";3.7;0;"2019-05-18";"2019-05-01"
11816;200;"O6";"2019-05-14";"O6|43586";3.8;0;"2019-05-17";"2019-05-01"
11817;101;"O12";"2019-05-15";"O12|43586";3.9;0;"2019-05-21";"2019-05-01"
11818;149;"O2";"2019-05-15";"O2|43586";3.3;0;"2019-05-21";"2019-05-01"
11819;510;"O2";"2019-05-15";"O2|43586";3.7;0;"2019-05-21";"2019-05-01"
11820;297;"O7";"2019-05-16";"O7|43586";2.3;0;"2019-05-18";"2019-05-01"
11821;296;"O7";"2019-05-16";"O7|43586";3.2;0;"2019-05-23";"2019-05-01"
11822;208;"O9";"2019-05-17";"O9|43586";3.8;1;;"2019-05-01"
11823;145;"O10";"2019-05-17";"O10|43586";4.6;0;"2019-05-24";"2019-05-01"
11824;115;"O12";"2019-05-18";"O12|43586";3.5;0;"2019-05-24";"2019-05-01"
11825;194;"O5";"2019-05-18";"O5|43586";2.9;0;"2019-05-20";"2019-05-01"
11826;44;"O3";"2019-05-19";"O3|43586";3.0;0;"2019-05-24";"2019-05-01"
11827;46;"O7";"2019-05-19";"O7|43586";2.8;0;"2019-05-23";"2019-05-01"
11828;46;"O7";"2019-05-19";"O7|43586";2.8;0;"2019-05-22";"2019-05-01"
11829;453;"O3";"2019-05-19";"O3|43586";3.0;0;"2019-05-22";"2019-05-01"
11830;144;"O5";"2019-05-19";"O5|43586";4.6;0;"2019-05-25";"2019-05-01"
11831;218;"O13";"2019-05-20";"O13|43586";3.0;1;;"2019-05-01"
11832;210;"O13";"2019-05-20";"O13|43586";1.6;0;"2019-05-25";"2019-05-01"
11833;272;"O11";"2019-05-20";"O11|43586";1.6;0;"2019-05-25";"2019-05-01"
11834;139;"O11";"2019-05-20";"O11|43586";3.7;0;"2019-05-24";"2019-05-01"
11835;148;"O11";"2019-05-20";"O11|43586";3.3;0;"2019-05-27";"2019-05-01"
11836;349;"O6";"2019-05-20";"O6|43586";2.9;0;"2019-05-23";"2019-05-01"
11837;315;"O4";"2019-05-22";"O4|43586";3.0;0;"2019-05-28";"2019-05-01"
11838;190;"O5";"2019-05-22";"O5|43586";2.4;0;"2019-05-26";"2019-05-01"
11839;466;"O1";"2019-05-23";"O1|43586";4.0;1;;"2019-05-01"
11840;511;"O5";"2019-05-23";"O5|43586";3.7;0;"2019-05-27";"2019-05-01"
11841;465;"O6";"2019-05-23";"O6|43586";4.0;1;;"2019-05-01"
11842;2;"O14";"2019-05-24";"O14|43586";3.7;0;"2019-06-20";"2019-05-01"
11843;141;"O14";"2019-05-24";"O14|43586";3.2;0;"2019-06-12";"2019-05-01"
11844;268;"O7";"2019-05-24";"O7|43586";2.5;0;"2019-05-27";"2019-05-01"
11845;164;"O11";"2019-05-24";"O11|43586";2.8;0;"2019-05-31";"2019-05-01"
11846;209;"O1";"2019-05-26";"O1|43586";4.0;0;"2019-05-30";"2019-05-01"
11847;318;"O8";"2019-05-27";"O8|43586";3.1;0;"2019-05-31";"2019-05-01"
11848;87;"O9";"2019-05-27";"O9|43586";3.0;0;"2019-05-29";"2019-05-01"
11849;56;"O9";"2019-05-27";"O9|43586";3.0;0;"2019-06-15";"2019-05-01"
11850;63;"O3";"2019-05-28";"O3|43586";2.5;0;"2019-06-04";"2019-05-01"
11851;87;"O3";"2019-05-28";"O3|43586";3.0;0;"2019-06-03";"2019-05-01"
11852;64;"O12";"2019-05-29";"O12|43586";3.9;0;"2019-06-11";"2019-05-01"
11853;432;"O4";"2019-05-29";"O4|43586";3.8;0;"2019-06-04";"2019-05-01"
11854;426;"O4";"2019-05-29";"O4|43586";2.5;0;"2019-06-02";"2019-05-01"
11855;460;"O13";"2019-05-29";"O13|43586";4.5;0;"2019-06-03";"2019-05-01"
11856;120;"O11";"2019-05-29";"O11|43586";3.3;0;"2019-06-01";"2019-05-01"
11857;155;"O11";"2019-05-29";"O11|43586";3.3;0;"2019-06-04";"2019-05-01"
11858;165;"O12";"2019-05-29";"O12|43586";2.7;0;"2019-06-01";"2019-05-01"
11859;208;"O9";"2019-05-30";"O9|43586";3.8;0;"2019-06-05";"2019-05-01"
11860;342;"O2";"2019-05-30";"O2|43586";3.7;0;"2019-06-06";"2019-05-01"
11861;464;"O5";"2019-05-30";"O5|43586";2.9;0;"2019-06-02";"2019-05-01"
11862;162;"O14";"2019-05-31";"O14|43586";2.4;0;"2019-06-04";"2019-05-01"
11863;402;"O14";"2019-05-31";"O14|43586";3.8;0;"2019-06-03";"2019-05-01"
11864;49;"O14";"2019-05-31";"O14|43586";4.2;0;"2019-06-03";"2019-05-01"
11865;517;"O14";"2019-05-31";"O14|43586";4.2;0;"2019-06-02";"2019-05-01"
11866;48;"O14";"2019-05-31";"O14|43586";3.1;1;;"2019-05-01"
11867;13;"O14";"2019-05-31";"O14|43586";3.2;0;"2019-06-21";"2019-05-01"
11868;455;"O14";"2019-05-31";"O14|43586";3.3;0;"2019-06-02";"2019-05-01"
11869;171;"O14";"2019-05-31";"O14|43586";4.0;1;;"2019-05-01"
11870;362;"O14";"2019-05-31";"O14|43586";3.9;0;"2019-06-06";"2019-05-01"
11871;496;"O14";"2019-05-31";"O14|43586";3.0;0;"2019-06-03";"2019-05-01"
11872;161;"O14";"2019-05-31";"O14|43586";2.4;0;"2019-06-04";"2019-05-01"
11873;202;"O14";"2019-05-31";"O14|43586";4.4;0;"2019-06-07";"2019-05-01"
11874;504;"O14";"2019-05-31";"O14|43586";3.9;0;"2019-06-07";"2019-05-01"
11875;72;"O14";"2019-05-31";"O14|43586";2.4;0;"2019-06-06";"2019-05-01"
11876;507;"O14";"2019-05-31";"O14|43586";3.9;0;"2019-06-06";"2019-05-01"
11877;87;"O14";"2019-05-31";"O14|43586";3.0;0;"2019-06-28";"2019-05-01"
11878;291;"O14";"2019-05-31";"O14|43586";2.9;1;;"2019-05-01"
11879;478;"O14";"2019-05-31";"O14|43586";2.5;0;"2019-06-04";"2019-05-01"
11880;459;"O14";"2019-05-31";"O14|43586";4.4;0;"2019-06-05";"2019-05-01"
11881;228;"O14";"2019-05-31";"O14|43586";3.2;0;"2019-06-05";"2019-05-01"
11882;509;"O14";"2019-05-31";"O14|43586";3.7;0;"2019-06-05";"2019-05-01"
11883;482;"O14";"2019-05-31";"O14|43586";3.7;0;"2019-06-03";"2019-05-01"
11884;56;"O14";"2019-05-31";"O14|43586";3.0;0;"2019-06-07";"2019-05-01"
11885;519;"O14";"2019-05-31";"O14|43586";3.0;0;"2019-06-02";"2019-05-01"
11886;499;"O14";"2019-05-31";"O14|43586";3.9;0;"2019-06-03";"2019-05-01"
11887;202;"O14";"2019-05-31";"O14|43586";4.4;0;"2019-06-06";"2019-05-01"
11888;505;"O14";"2019-05-31";"O14|43586";3.9;0;"2019-06-03";"2019-05-01"
11889;102;"O14";"2019-05-31";"O14|43586";2.8;0;"2019-06-15";"2019-05-01"
11890;13;"O14";"2019-05-31";"O14|43586";3.2;0;"2019-06-20";"2019-05-01"
11891;49;"O14";"2019-05-31";"O14|43586";4.4;0;"2019-06-29";"2019-05-01"
11892;37;"O14";"2019-05-31";"O14|43586";3.7;0;"2019-06-07";"2019-05-01"
11893;500;"O14";"2019-05-31";"O14|43586";3.7;0;"2019-06-05";"2019-05-01"
11894;342;"O14";"2019-05-31";"O14|43586";3.7;0;"2019-06-04";"2019-05-01"
11895;212;"O14";"2019-05-31";"O14|43586";4.2;0;"2019-06-04";"2019-05-01"
11896;231;"O14";"2019-05-31";"O14|43586";3.0;0;"2019-06-07";"2019-05-01"
11897;502;"O14";"2019-05-31";"O14|43586";3.9;0;"2019-06-10";"2019-05-01"
11898;229;"O14";"2019-05-31";"O14|43586";2.6;0;"2019-06-07";"2019-05-01"
11899;504;"O14";"2019-05-31";"O14|43586";3.9;0;"2019-06-06";"2019-05-01"
11900;32;"O14";"2019-05-31";"O14|43586";3.1;0;"2019-06-20";"2019-05-01"
11901;159;"O14";"2019-05-31";"O14|43586";4.6;0;"2019-06-05";"2019-05-01"
11902;426;"O14";"2019-05-31";"O14|43586";2.5;0;"2019-06-05";"2019-05-01"
11903;484;"O14";"2019-05-31";"O14|43586";3.7;1;;"2019-05-01"
11904;84;"O14";"2019-05-31";"O14|43586";4.0;0;"2019-06-05";"2019-05-01"
11905;227;"O14";"2019-05-31";"O14|43586";3.3;0;"2019-06-04";"2019-05-01"
11906;424;"O14";"2019-05-31";"O14|43586";2.4;0;"2019-06-04";"2019-05-01"
